FrameIndex,Timestamp,FrameTime_ms,FPS
2499,7.678796,3.000000,321.428711
2500,7.682194,3.000000,321.428711
2501,7.685010,3.000000,321.428711
2502,7.688756,4.000000,321.428711
2503,7.691807,3.000000,321.428711
2504,7.694872,3.000000,321.428711
2505,7.698543,3.000000,321.428711
2506,7.701388,3.000000,321.428711
2507,7.704808,4.000000,321.428711
2508,7.707560,2.000000,321.428711
2509,7.710983,4.000000,321.428711
2510,7.713793,3.000000,321.428711
2511,7.717925,4.000000,321.428711
2512,7.720651,2.000000,321.428711
2513,7.723990,4.000000,321.428711
2514,7.727072,3.000000,321.428711
2515,7.730603,3.000000,321.428711
2516,7.733818,4.000000,321.428711
2517,7.737162,3.000000,321.428711
2518,7.739925,3.000000,321.428711
2519,7.742777,3.000000,321.428711
2520,7.746152,3.000000,321.428711
2521,7.748928,3.000000,321.428711
2522,7.752351,3.000000,321.428711
2523,7.755181,3.000000,321.428711
2524,7.759192,4.000000,321.428711
2525,7.761904,3.000000,321.428711
2526,7.765516,3.000000,321.428711
2527,7.768645,3.000000,321.428711
2528,7.772059,4.000000,321.428711
2529,7.774910,3.000000,321.428711
2530,7.777740,2.000000,321.428711
2531,7.781232,4.000000,321.428711
2532,7.783919,3.000000,321.428711
2533,7.787350,3.000000,321.428711
2534,7.790094,3.000000,321.428711
2535,7.794123,4.000000,321.428711
2536,7.796939,3.000000,321.428711
2537,7.800828,4.000000,321.428711
2538,7.803668,2.000000,321.428711
2539,7.807087,4.000000,321.428711
2540,7.810169,3.000000,321.428711
2541,7.813665,3.000000,321.428711
2542,7.816622,3.000000,321.428711
2543,7.819156,3.000000,321.428711
2544,7.822992,4.000000,321.428711
2545,7.826222,3.000000,321.428711
2546,7.830168,4.000000,321.428711
2547,7.833028,3.000000,321.428711
2548,7.836993,4.000000,321.428711
2549,7.839799,2.000000,321.428711
2550,7.843280,4.000000,321.428711
2551,7.846004,3.000000,321.428711
2552,7.849255,3.000000,321.428711
2553,7.852040,3.000000,321.428711
2554,7.855861,4.000000,321.428711
2555,7.858948,3.000000,307.385284
2556,7.862017,3.000000,307.385284
2557,7.865269,3.000000,307.385284
2558,7.868123,3.000000,307.385284
2559,7.871533,3.000000,307.385284
2560,7.874366,3.000000,307.385284
2561,7.877671,3.000000,307.385284
2562,7.880473,3.000000,307.385284
2563,7.883992,4.000000,307.385284
2564,7.893206,9.000000,307.385284
2565,7.897340,4.000000,307.385284
2566,7.901285,4.000000,307.385284
2567,7.905108,4.000000,307.385284
2568,7.908592,3.000000,307.385284
2569,7.912427,4.000000,307.385284
2570,7.916716,4.000000,307.385284
2571,7.922711,6.000000,307.385284
2572,7.928221,6.000000,307.385284
2573,7.933165,5.000000,307.385284
2574,7.936862,4.000000,307.385284
2575,7.941614,4.000000,307.385284
2576,7.946455,5.000000,307.385284
2577,7.949939,4.000000,307.385284
2578,7.952904,3.000000,307.385284
2579,7.955793,2.000000,307.385284
2580,7.959864,4.000000,307.385284
2581,7.964584,5.000000,307.385284
2582,7.968691,4.000000,307.385284
2583,7.971705,3.000000,307.385284
2584,7.974888,4.000000,307.385284
2585,7.977595,2.000000,307.385284
2586,7.980671,3.000000,307.385284
2587,7.983280,3.000000,307.385284
2588,7.985981,3.000000,307.385284
2589,7.988645,2.000000,307.385284
2590,7.991162,3.000000,307.385284
2591,7.994382,3.000000,307.385284
2592,7.997158,3.000000,307.385284
2593,7.999811,3.000000,307.385284
2594,8.002695,2.000000,307.385284
2595,8.005253,3.000000,307.385284
2596,8.007991,3.000000,307.385284
2597,8.010909,3.000000,307.385284
2598,8.013682,2.000000,307.385284
2599,8.017076,4.000000,307.385284
2600,8.019962,3.000000,307.385284
2601,8.023831,4.000000,307.385284
2602,8.026965,3.000000,307.385284
2603,8.031143,4.000000,307.385284
2604,8.033999,3.000000,307.385284
2605,8.037400,3.000000,307.385284
2606,8.040106,3.000000,307.385284
2607,8.044002,4.000000,307.385284
2608,8.046750,2.000000,307.385284
2609,8.050119,4.000000,307.385284
2610,8.053010,3.000000,307.385284
2611,8.055860,3.000000,307.385284
2612,8.059982,4.000000,307.385284
2613,8.062823,2.000000,307.385284
2614,8.066740,4.000000,307.385284
2615,8.069484,3.000000,307.385284
2616,8.073015,4.000000,307.385284
2617,8.075759,2.000000,307.385284
2618,8.079176,4.000000,307.385284
2619,8.082031,3.000000,307.385284
2620,8.085382,3.000000,307.385284
2621,8.088223,3.000000,307.385284
2622,8.092124,4.000000,307.385284
2623,8.095064,3.000000,307.385284
2624,8.098687,3.000000,307.385284
2625,8.101804,4.000000,307.385284
2626,8.105195,3.000000,307.385284
2627,8.107995,3.000000,307.385284
2628,8.110864,3.000000,307.385284
2629,8.114162,3.000000,307.385284
2630,8.116980,3.000000,307.385284
2631,8.120521,3.000000,307.385284
2632,8.123240,3.000000,307.385284
2633,8.127293,4.000000,307.385284
2634,8.130118,3.000000,307.385284
2635,8.134062,4.000000,307.385284
2636,8.137138,3.000000,307.385284
2637,8.140311,3.000000,307.385284
2638,8.143384,3.000000,307.385284
2639,8.146612,3.000000,307.385284
2640,8.149943,4.000000,307.385284
2641,8.152804,3.000000,307.385284
2642,8.156132,3.000000,307.385284
2643,8.158907,3.000000,307.385284
2644,8.162924,4.000000,307.385284
2645,8.165681,2.000000,307.385284
2646,8.169598,4.000000,307.385284
2647,8.172310,3.000000,307.385284
2648,8.175952,4.000000,307.385284
2649,8.178852,2.000000,307.385284
2650,8.182199,4.000000,307.385284
2651,8.184961,3.000000,307.385284
2652,8.188433,3.000000,307.385284
2653,8.191974,4.000000,307.385284
2654,8.194802,2.000000,307.385284
2655,8.198592,4.000000,307.385284
2656,8.201333,3.000000,307.385284
2657,8.204724,3.000000,307.385284
2658,8.207532,3.000000,307.385284
2659,8.210996,4.000000,307.385284
2660,8.213705,2.000000,307.385284
2661,8.217157,4.000000,307.385284
2662,8.219905,3.000000,307.385284
2663,8.223815,4.000000,307.385284
2664,8.226828,3.000000,307.385284
2665,8.229826,3.000000,307.385284
2666,8.233419,3.000000,307.385284
2667,8.236211,3.000000,307.385284
2668,8.239615,3.000000,307.385284
2669,8.243607,4.000000,307.385284
2670,8.246394,3.000000,307.385284
2671,8.249213,3.000000,307.385284
2672,8.252628,3.000000,307.385284
2673,8.255461,3.000000,307.385284
2674,8.259956,5.000000,307.385284
2675,8.262623,2.000000,307.385284
2676,8.266243,4.000000,307.385284
2677,8.269044,3.000000,307.385284
2678,8.272382,3.000000,307.385284
2679,8.275146,3.000000,307.385284
2680,8.278005,3.000000,307.385284
2681,8.281402,3.000000,307.385284
2682,8.284276,3.000000,307.385284
2683,8.287712,3.000000,307.385284
2684,8.290341,3.000000,307.385284
2685,8.294386,4.000000,307.385284
2686,8.297162,3.000000,307.385284
2687,8.301128,4.000000,307.385284
2688,8.303967,3.000000,307.385284
2689,8.307261,3.000000,307.385284
2690,8.310151,3.000000,307.385284
2691,8.313218,3.000000,307.385284
2692,8.316243,3.000000,307.385284
2693,8.319112,3.000000,307.385284
2694,8.322459,3.000000,307.385284
2695,8.325227,3.000000,307.385284
2696,8.329196,4.000000,307.385284
2697,8.332082,3.000000,307.385284
2698,8.335905,4.000000,307.385284
2699,8.338645,2.000000,307.385284
2700,8.341936,4.000000,307.385284
2701,8.344727,2.000000,307.385284
2702,8.347657,3.000000,307.385284
2703,8.351053,4.000000,307.385284
2704,8.353894,3.000000,307.385284
2705,8.358348,4.000000,307.385284
2706,8.361059,3.000000,300.796906
2707,8.364967,4.000000,300.796906
2708,8.367915,3.000000,300.796906
2709,8.371110,3.000000,300.796906
2710,8.373869,3.000000,300.796906
2711,8.377320,3.000000,300.796906
2712,8.380147,3.000000,300.796906
2713,8.383466,3.000000,300.796906
2714,8.386311,3.000000,300.796906
2715,8.389754,4.000000,300.796906
2716,8.393355,3.000000,300.796906
2717,8.396142,3.000000,300.796906
2718,8.400289,4.000000,300.796906
2719,8.403022,3.000000,300.796906
2720,8.406443,3.000000,300.796906
2721,8.409304,3.000000,300.796906
2722,8.412858,4.000000,300.796906
2723,8.415459,2.000000,300.796906
2724,8.418917,4.000000,300.796906
2725,8.421683,2.000000,300.796906
2726,8.425548,4.000000,300.796906
2727,8.428592,3.000000,300.796906
2728,8.432052,4.000000,300.796906
2729,8.435245,3.000000,300.796906
2730,8.438775,4.000000,300.796906
2731,8.441440,2.000000,300.796906
2732,8.444348,3.000000,300.796906
2733,8.447795,4.000000,300.796906
2734,8.451249,3.000000,300.796906
2735,8.454629,3.000000,300.796906
2736,8.457575,3.000000,300.796906
2737,8.461655,4.000000,300.796906
2738,8.464429,3.000000,300.796906
2739,8.468512,4.000000,300.796906
2740,8.471234,3.000000,300.796906
2741,8.475018,4.000000,300.796906
2742,8.477685,2.000000,300.796906
2743,8.481142,4.000000,300.796906
2744,8.483911,3.000000,300.796906
2745,8.487390,3.000000,300.796906
2746,8.490303,3.000000,300.796906
2747,8.492978,3.000000,300.796906
2748,8.497091,4.000000,300.796906
2749,8.500025,3.000000,300.796906
2750,8.503870,4.000000,300.796906
2751,8.507280,3.000000,300.796906
2752,8.509970,3.000000,300.796906
2753,8.512725,2.000000,300.796906
2754,8.516320,4.000000,300.796906
2755,8.519210,3.000000,300.796906
2756,8.523098,4.000000,300.796906
2757,8.526060,3.000000,300.796906
2758,8.529884,4.000000,300.796906
2759,8.532608,2.000000,300.796906
2760,8.536117,4.000000,300.796906
2761,8.538969,3.000000,300.796906
2762,8.541868,3.000000,300.796906
2763,8.545312,3.000000,300.796906
2764,8.548172,3.000000,300.796906
2765,8.551421,3.000000,300.796906
2766,8.554367,3.000000,300.796906
2767,8.558466,4.000000,300.796906
2768,8.561123,3.000000,300.796906
2769,8.565403,4.000000,300.796906
2770,8.568334,3.000000,300.796906
2771,8.571618,3.000000,300.796906
2772,8.574442,3.000000,300.796906
2773,8.577862,4.000000,300.796906
2774,8.580602,2.000000,300.796906
2775,8.583474,3.000000,300.796906
2776,8.586818,4.000000,300.796906
2777,8.589727,2.000000,300.796906
2778,8.593758,4.000000,300.796906
2779,8.596498,3.000000,300.796906
2780,8.600111,4.000000,300.796906
2781,8.602820,3.000000,300.796906
2782,8.606330,3.000000,300.796906
2783,8.609029,3.000000,300.796906
2784,8.612476,3.000000,300.796906
2785,8.615237,3.000000,300.796906
2786,8.618180,3.000000,300.796906
2787,8.621585,3.000000,300.796906
2788,8.624479,3.000000,300.796906
2789,8.628572,4.000000,300.796906
2790,8.631348,3.000000,300.796906
2791,8.635177,4.000000,300.796906
2792,8.637863,3.000000,300.796906
2793,8.641270,3.000000,300.796906
2794,8.644091,3.000000,300.796906
2795,8.647507,3.000000,300.796906
2796,8.650295,3.000000,300.796906
2797,8.653696,3.000000,300.796906
2798,8.656515,3.000000,300.796906
2799,8.659386,3.000000,300.796906
2800,8.663437,4.000000,300.796906
2801,8.666292,3.000000,300.796906
2802,8.669850,4.000000,300.796906
2803,8.672617,2.000000,300.796906
2804,8.676290,4.000000,300.796906
2805,8.679455,3.000000,300.796906
2806,8.683053,4.000000,300.796906
2807,8.685824,3.000000,300.796906
2808,8.689812,4.000000,300.796906
2809,8.692561,2.000000,300.796906
2810,8.696193,4.000000,300.796906
2811,8.699297,3.000000,300.796906
2812,8.702705,3.000000,300.796906
2813,8.705498,3.000000,300.796906
2814,8.708402,3.000000,300.796906
2815,8.711681,3.000000,300.796906
2816,8.714470,3.000000,300.796906
2817,8.718182,4.000000,300.796906
2818,8.720988,3.000000,300.796906
2819,8.724966,4.000000,300.796906
2820,8.727805,3.000000,300.796906
2821,8.731598,3.000000,300.796906
2822,8.734367,3.000000,300.796906
2823,8.737722,3.000000,300.796906
2824,8.740527,3.000000,300.796906
2825,8.743410,3.000000,300.796906
2826,8.746732,4.000000,300.796906
2827,8.749613,2.000000,300.796906
2828,8.752946,4.000000,300.796906
2829,8.755838,3.000000,300.796906
2830,8.759436,3.000000,300.796906
2831,8.763141,4.000000,300.796906
2832,8.767263,4.000000,300.796906
2833,8.770002,3.000000,300.796906
2834,8.773473,3.000000,300.796906
2835,8.776296,3.000000,300.796906
2836,8.779638,3.000000,300.796906
2837,8.782418,3.000000,300.796906
2838,8.785850,4.000000,300.796906
2839,8.788641,2.000000,300.796906
2840,8.791481,3.000000,300.796906
2841,8.795539,4.000000,300.796906
2842,8.798444,3.000000,300.796906
2843,8.801993,4.000000,300.796906
2844,8.804764,3.000000,300.796906
2845,8.808190,3.000000,300.796906
2846,8.810950,3.000000,300.796906
2847,8.814349,3.000000,300.796906
2848,8.817128,3.000000,300.796906
2849,8.820552,3.000000,300.796906
2850,8.823341,3.000000,300.796906
2851,8.826223,3.000000,300.796906
2852,8.830241,4.000000,300.796906
2853,8.833055,3.000000,300.796906
2854,8.836782,4.000000,300.796906
2855,8.839665,2.000000,300.796906
2856,8.843108,4.000000,300.796906
2857,8.845786,3.000000,300.796906
2858,8.849228,3.000000,300.796906
2859,8.851999,3.000000,300.796906
2860,8.855774,4.000000,300.796906
2861,8.858787,3.000000,300.796906
2862,8.862308,3.000000,311.377350
2863,8.865732,3.000000,311.377350
2864,8.869093,4.000000,311.377350
2865,8.871868,3.000000,311.377350
2866,8.874769,3.000000,311.377350
2867,8.878284,3.000000,311.377350
2868,8.881612,3.000000,311.377350
2869,8.885133,4.000000,311.377350
2870,8.887832,3.000000,311.377350
2871,8.891804,4.000000,311.377350
2872,8.894699,2.000000,311.377350
2873,8.898746,4.000000,311.377350
2874,8.901475,3.000000,311.377350
2875,8.904833,4.000000,311.377350
2876,8.907623,2.000000,311.377350
2877,8.911041,4.000000,311.377350
2878,8.913845,3.000000,311.377350
2879,8.916740,2.000000,311.377350
2880,8.920131,4.000000,311.377350
2881,8.922903,3.000000,311.377350
2882,8.926999,4.000000,311.377350
2883,8.929658,2.000000,311.377350
2884,8.933651,4.000000,311.377350
2885,8.936435,3.000000,311.377350
2886,8.939882,4.000000,311.377350
2887,8.942597,2.000000,311.377350
2888,8.945988,4.000000,311.377350
2889,8.948762,3.000000,311.377350
2890,8.951667,2.000000,311.377350
2891,8.955086,4.000000,311.377350
2892,8.957895,3.000000,311.377350
2893,8.962058,4.000000,311.377350
2894,8.965203,3.000000,311.377350
2895,8.969055,4.000000,311.377350
2896,8.971846,3.000000,311.377350
2897,8.975238,3.000000,311.377350
2898,8.978002,3.000000,311.377350
2899,8.981525,3.000000,311.377350
2900,8.984312,3.000000,311.377350
2901,8.987705,3.000000,311.377350
2902,8.990501,3.000000,311.377350
2903,8.994252,4.000000,311.377350
2904,8.997295,3.000000,311.377350
2905,9.000082,3.000000,311.377350
2906,9.003935,4.000000,311.377350
2907,9.006670,2.000000,311.377350
2908,9.009983,4.000000,311.377350
2909,9.012839,3.000000,311.377350
2910,9.016294,3.000000,311.377350
2911,9.019020,3.000000,311.377350
2912,9.023004,4.000000,311.377350
2913,9.026369,3.000000,311.377350
2914,9.030208,4.000000,311.377350
2915,9.032937,3.000000,311.377350
2916,9.036509,3.000000,311.377350
2917,9.039459,3.000000,311.377350
2918,9.042982,4.000000,311.377350
2919,9.045696,2.000000,311.377350
2920,9.048545,3.000000,311.377350
2921,9.051976,4.000000,311.377350
2922,9.054741,3.000000,311.377350
2923,9.058809,4.000000,311.377350
2924,9.061670,2.000000,311.377350
2925,9.065528,4.000000,311.377350
2926,9.068941,4.000000,311.377350
2927,9.072819,4.000000,311.377350
2928,9.075616,2.000000,311.377350
2929,9.079367,4.000000,311.377350
2930,9.082131,3.000000,311.377350
2931,9.085774,4.000000,311.377350
2932,9.088625,2.000000,311.377350
2933,9.092715,4.000000,311.377350
2934,9.095484,3.000000,311.377350
2935,9.099613,4.000000,311.377350
2936,9.102365,3.000000,311.377350
2937,9.105949,4.000000,311.377350
2938,9.108643,2.000000,311.377350
2939,9.111838,4.000000,311.377350
2940,9.115338,3.000000,311.377350
2941,9.118040,3.000000,311.377350
2942,9.121586,3.000000,311.377350
2943,9.124670,3.000000,311.377350
2944,9.128596,4.000000,311.377350
2945,9.131328,3.000000,311.377350
2946,9.135433,4.000000,311.377350
2947,9.138189,3.000000,311.377350
2948,9.141669,3.000000,311.377350
2949,9.144628,3.000000,311.377350
2950,9.148229,4.000000,311.377350
2951,9.150921,3.000000,311.377350
2952,9.154689,3.000000,311.377350
2953,9.157388,3.000000,311.377350
2954,9.160584,3.000000,311.377350
2955,9.164480,4.000000,311.377350
2956,9.167967,4.000000,311.377350
2957,9.171592,3.000000,311.377350
2958,9.175237,4.000000,311.377350
2959,9.178239,3.000000,311.377350
2960,9.180949,3.000000,311.377350
2961,9.184301,3.000000,311.377350
2962,9.187161,3.000000,311.377350
2963,9.191303,4.000000,311.377350
2964,9.194026,3.000000,311.377350
2965,9.197977,4.000000,311.377350
2966,9.200770,2.000000,311.377350
2967,9.204384,4.000000,311.377350
2968,9.207185,3.000000,311.377350
2969,9.210823,4.000000,311.377350
2970,9.213589,2.000000,311.377350
2971,9.217269,4.000000,311.377350
2972,9.220002,3.000000,311.377350
2973,9.224035,4.000000,311.377350
2974,9.227059,3.000000,311.377350
2975,9.230944,4.000000,311.377350
2976,9.234345,3.000000,311.377350
2977,9.237770,4.000000,311.377350
2978,9.240591,2.000000,311.377350
2979,9.243726,3.000000,311.377350
2980,9.247017,4.000000,311.377350
2981,9.249902,3.000000,311.377350
2982,9.253351,3.000000,311.377350
2983,9.256209,3.000000,311.377350
2984,9.259894,4.000000,311.377350
2985,9.262997,3.000000,311.377350
2986,9.267174,4.000000,311.377350
2987,9.269778,3.000000,311.377350
2988,9.273828,4.000000,311.377350
2989,9.276606,2.000000,311.377350
2990,9.280188,4.000000,311.377350
2991,9.283685,3.000000,311.377350
2992,9.286788,4.000000,311.377350
2993,9.289995,3.000000,311.377350
2994,9.294609,4.000000,311.377350
2995,9.297336,3.000000,311.377350
2996,9.301445,4.000000,311.377350
2997,9.304179,3.000000,311.377350
2998,9.307956,4.000000,311.377350
2999,9.310762,3.000000,311.377350
3000,9.314554,3.000000,311.377350
3001,9.317277,3.000000,311.377350
3002,9.320339,3.000000,311.377350
3003,9.323679,3.000000,311.377350
3004,9.326564,3.000000,311.377350
3005,9.330683,4.000000,311.377350
3006,9.333447,3.000000,311.377350
3007,9.337261,4.000000,311.377350
3008,9.340018,3.000000,311.377350
3009,9.343809,4.000000,311.377350
3010,9.346581,2.000000,311.377350
3011,9.350224,4.000000,311.377350
3012,9.352990,3.000000,311.377350
3013,9.357204,4.000000,311.377350
3014,9.359889,3.000000,311.377350
3015,9.364082,4.000000,304.780975
3016,9.367103,3.000000,304.780975
3017,9.370472,3.000000,304.780975
3018,9.373379,3.000000,304.780975
3019,9.377008,4.000000,304.780975
3020,9.379849,3.000000,304.780975
3021,9.383014,3.000000,304.780975
3022,9.386185,3.000000,304.780975
3023,9.389067,3.000000,304.780975
3024,9.393171,4.000000,304.780975
3025,9.395947,3.000000,304.780975
3026,9.400010,4.000000,304.780975
3027,9.402734,2.000000,304.780975
3028,9.406392,4.000000,304.780975
3029,9.409090,3.000000,304.780975
3030,9.412695,3.000000,304.780975
3031,9.415452,3.000000,304.780975
3032,9.419004,4.000000,304.780975
3033,9.421827,3.000000,304.780975
3034,9.426158,4.000000,304.780975
3035,9.428904,3.000000,304.780975
3036,9.432859,4.000000,304.780975
3037,9.435646,2.000000,304.780975
3038,9.439179,4.000000,304.780975
3039,9.442161,3.000000,304.780975
3040,9.444833,3.000000,304.780975
3041,9.448376,3.000000,304.780975
3042,9.451215,3.000000,304.780975
3043,9.454683,3.000000,304.780975
3044,9.457671,3.000000,304.780975
3045,9.461680,4.000000,304.780975
3046,9.464339,3.000000,304.780975
3047,9.468184,4.000000,304.780975
3048,9.470942,3.000000,304.780975
3049,9.475145,4.000000,304.780975
3050,9.477876,3.000000,304.780975
3051,9.481491,3.000000,304.780975
3052,9.484252,3.000000,304.780975
3053,9.487738,3.000000,304.780975
3054,9.490564,3.000000,304.780975
3055,9.493423,3.000000,304.780975
3056,9.497762,4.000000,304.780975
3057,9.500968,4.000000,304.780975
3058,9.504529,3.000000,304.780975
3059,9.507323,3.000000,304.780975
3060,9.510721,3.000000,304.780975
3061,9.513630,3.000000,304.780975
3062,9.517078,4.000000,304.780975
3063,9.520097,3.000000,304.780975
3064,9.523983,4.000000,304.780975
3065,9.526983,3.000000,304.780975
3066,9.530764,4.000000,304.780975
3067,9.533506,2.000000,304.780975
3068,9.536886,4.000000,304.780975
3069,9.539652,2.000000,304.780975
3070,9.543241,4.000000,304.780975
3071,9.546014,3.000000,304.780975
3072,9.548841,3.000000,304.780975
3073,9.552347,3.000000,304.780975
3074,9.555270,3.000000,304.780975
3075,9.559297,4.000000,304.780975
3076,9.562153,3.000000,304.780975
3077,9.566101,4.000000,304.780975
3078,9.569039,3.000000,304.780975
3079,9.572640,3.000000,304.780975
3080,9.575632,3.000000,304.780975
3081,9.579118,4.000000,304.780975
3082,9.581875,3.000000,304.780975
3083,9.585526,3.000000,304.780975
3084,9.588376,3.000000,304.780975
3085,9.592396,4.000000,304.780975
3086,9.595154,3.000000,304.780975
3087,9.599250,4.000000,304.780975
3088,9.601943,3.000000,304.780975
3089,9.605017,3.000000,304.780975
3090,9.608442,3.000000,304.780975
3091,9.611515,3.000000,304.780975
3092,9.614880,4.000000,304.780975
3093,9.617628,2.000000,304.780975
3094,9.620979,4.000000,304.780975
3095,9.623750,2.000000,304.780975
3096,9.627739,5.000000,304.780975
3097,9.630532,2.000000,304.780975
3098,9.634374,4.000000,304.780975
3099,9.637120,3.000000,304.780975
3100,9.640545,3.000000,304.780975
3101,9.643314,3.000000,304.780975
3102,9.646797,4.000000,304.780975
3103,9.649513,2.000000,304.780975
3104,9.652367,3.000000,304.780975
3105,9.656042,4.000000,304.780975
3106,9.658810,3.000000,304.780975
3107,9.662928,4.000000,304.780975
3108,9.665687,2.000000,304.780975
3109,9.669292,4.000000,304.780975
3110,9.672052,3.000000,304.780975
3111,9.675439,3.000000,304.780975
3112,9.679129,4.000000,304.780975
3113,9.682473,3.000000,304.780975
3114,9.685258,3.000000,304.780975
3115,9.689053,4.000000,304.780975
3116,9.692019,3.000000,304.780975
3117,9.695684,3.000000,304.780975
3118,9.699025,4.000000,304.780975
3119,9.702446,3.000000,304.780975
3120,9.705227,3.000000,304.780975
3121,9.708318,3.000000,304.780975
3122,9.711706,3.000000,304.780975
3123,9.714476,3.000000,304.780975
3124,9.717858,4.000000,304.780975
3125,9.720666,2.000000,304.780975
3126,9.724737,4.000000,304.780975
3127,9.727642,3.000000,304.780975
3128,9.731492,4.000000,304.780975
3129,9.734238,3.000000,304.780975
3130,9.737835,4.000000,304.780975
3131,9.740666,2.000000,304.780975
3132,9.743752,4.000000,304.780975
3133,9.746979,3.000000,304.780975
3134,9.749995,3.000000,304.780975
3135,9.753483,3.000000,304.780975
3136,9.756310,3.000000,304.780975
3137,9.760433,4.000000,304.780975
3138,9.763213,3.000000,304.780975
3139,9.767229,4.000000,304.780975
3140,9.769897,3.000000,304.780975
3141,9.773337,3.000000,304.780975
3142,9.776127,3.000000,304.780975
3143,9.779540,3.000000,304.780975
3144,9.782278,3.000000,304.780975
3145,9.785174,3.000000,304.780975
3146,9.788604,3.000000,304.780975
3147,9.791721,3.000000,304.780975
3148,9.795814,5.000000,304.780975
3149,9.798596,2.000000,304.780975
3150,9.802174,4.000000,304.780975
3151,9.805013,3.000000,304.780975
3152,9.808347,3.000000,304.780975
3153,9.811102,3.000000,304.780975
3154,9.814752,3.000000,304.780975
3155,9.817473,3.000000,304.780975
3156,9.820892,4.000000,304.780975
3157,9.823626,2.000000,304.780975
3158,9.826493,3.000000,304.780975
3159,9.830670,4.000000,304.780975
3160,9.833850,4.000000,304.780975
3161,9.837390,3.000000,304.780975
3162,9.840170,3.000000,304.780975
3163,9.843599,3.000000,304.780975
3164,9.846448,3.000000,304.780975
3165,9.849801,4.000000,304.780975
3166,9.852664,2.000000,304.780975
3167,9.856592,4.000000,304.780975
3168,9.859367,3.000000,304.780975
3169,9.863227,4.000000,304.780975
3170,9.866027,3.000000,308.764984
3171,9.869399,3.000000,308.764984
3172,9.872195,3.000000,308.764984
3173,9.875053,3.000000,308.764984
3174,9.878507,3.000000,308.764984
3175,9.881412,3.000000,308.764984
3176,9.884681,3.000000,308.764984
3177,9.887453,3.000000,308.764984
3178,9.891675,4.000000,308.764984
3179,9.894796,4.000000,308.764984
3180,9.898753,4.000000,308.764984
3181,9.901507,2.000000,308.764984
3182,9.904913,4.000000,308.764984
3183,9.907802,3.000000,308.764984
3184,9.911230,3.000000,308.764984
3185,9.914005,3.000000,308.764984
3186,9.916863,3.000000,308.764984
3187,9.920357,3.000000,308.764984
3188,9.923387,3.000000,308.764984
3189,9.927182,4.000000,308.764984
3190,9.929975,3.000000,308.764984
3191,9.933535,3.000000,308.764984
3192,9.936308,3.000000,308.764984
3193,9.939872,4.000000,308.764984
3194,9.942887,3.000000,308.764984
3195,9.946257,3.000000,308.764984
3196,9.949026,3.000000,308.764984
3197,9.952410,3.000000,308.764984
3198,9.955232,3.000000,308.764984
3199,9.958028,3.000000,308.764984
3200,9.962018,4.000000,308.764984
3201,9.964890,3.000000,308.764984
3202,9.968695,3.000000,308.764984
3203,9.971448,3.000000,308.764984
3204,9.974861,4.000000,308.764984
3205,9.977620,2.000000,308.764984
3206,9.980989,4.000000,308.764984
3207,9.983897,3.000000,308.764984
3208,9.987389,3.000000,308.764984
3209,9.990053,3.000000,308.764984
3210,9.993107,3.000000,308.764984
3211,9.997567,4.000000,308.764984
3212,10.000958,4.000000,308.764984
3213,10.023474,7.000000,308.764984
3214,10.028522,19.000000,308.764984
3215,10.031859,5.000000,308.764984
3216,10.035038,3.000000,308.764984
3217,10.038223,3.000000,308.764984
3218,10.041234,3.000000,308.764984
3219,10.044196,3.000000,308.764984
3220,10.047042,3.000000,308.764984
3221,10.050903,3.000000,308.764984
3222,10.053682,3.000000,308.764984
3223,10.056715,3.000000,308.764984
3224,10.059327,3.000000,308.764984
3225,10.062382,3.000000,308.764984
3226,10.066053,4.000000,308.764984
3227,10.068791,3.000000,308.764984
3228,10.072074,3.000000,308.764984
3229,10.074788,3.000000,308.764984
3230,10.077489,2.000000,308.764984
3231,10.081343,4.000000,308.764984
3232,10.084150,3.000000,308.764984
3233,10.086974,3.000000,308.764984
3234,10.089361,2.000000,308.764984
3235,10.092314,3.000000,308.764984
3236,10.095077,3.000000,308.764984
3237,10.097760,2.000000,308.764984
3238,10.100375,3.000000,308.764984
3239,10.102874,3.000000,308.764984
3240,10.105508,2.000000,308.764984
3241,10.107930,3.000000,308.764984
3242,10.110722,2.000000,308.764984
3243,10.113644,3.000000,308.764984
3244,10.116416,3.000000,308.764984
3245,10.119689,3.000000,308.764984
3246,10.122434,3.000000,308.764984
3247,10.125398,3.000000,308.764984
3248,10.128458,3.000000,308.764984
3249,10.131210,3.000000,308.764984
3250,10.134579,3.000000,308.764984
3251,10.137381,3.000000,308.764984
3252,10.140672,3.000000,308.764984
3253,10.143425,3.000000,308.764984
3254,10.146253,3.000000,308.764984
3255,10.149801,4.000000,308.764984
3256,10.152671,2.000000,308.764984
3257,10.155927,4.000000,308.764984
3258,10.159226,3.000000,308.764984
3259,10.162414,3.000000,308.764984
3260,10.165374,3.000000,308.764984
3261,10.168656,3.000000,308.764984
3262,10.171451,3.000000,308.764984
3263,10.174634,3.000000,308.764984
3264,10.177899,4.000000,308.764984
3265,10.180813,2.000000,308.764984
3266,10.183987,4.000000,308.764984
3267,10.186701,2.000000,308.764984
3268,10.189943,4.000000,308.764984
3269,10.192772,3.000000,308.764984
3270,10.195669,2.000000,308.764984
3271,10.198929,4.000000,308.764984
3272,10.201968,3.000000,308.764984
3273,10.205343,3.000000,308.764984
3274,10.208162,3.000000,308.764984
